timestamp,portfolio_value,cash,regime,cb_level,effective_hwm,recovery_active,var_95_1d,jump_var_95_1d,trade_volume_usd,funding_pnl_step
2022-05-24 00:00:00,997794.294440619,57794.29444061889,uncertain,0,1000000.0,False,-0.0,-0.0,940000.0,0.0
2022-05-24 01:00:00,998145.4813466115,10739.426914071877,uncertain,0,1000000.0,False,-0.0,-0.0,0.0,-3.293898180322211
2022-05-24 02:00:00,998227.7501027555,10733.909387524858,uncertain,0,1000000.0,False,-0.0,-0.0,0.0,-3.293898180322211
2022-05-24 03:00:00,998508.3866794514,10728.391914427191,uncertain,0,1000000.0,False,-0.0,-0.0,0.0,-3.293898180322211
2022-05-24 04:00:00,998611.7911978912,10722.874441329524,uncertain,0,1000000.0,False,-0.0,-0.0,0.0,-3.293898180322211
2022-05-24 05:00:00,998321.1779465384,10717.356914782506,uncertain,0,1000000.0,False,-0.0,-0.0,0.0,-3.293898180322211
2022-05-24 06:00:00,998225.6985411723,10711.839388235487,uncertain,0,1000000.0,False,-0.0,-0.0,0.0,-3.293898180322211
2022-05-24 07:00:00,998603.7331388844,10706.32191513782,uncertain,0,1000000.0,False,-0.0,-0.0,0.0,-3.293898180322211
2022-05-24 08:00:00,996957.9857848726,10702.935762553041,uncertain,0,1000000.0,False,-0.0,-0.0,0.0,-2.228237923877659
2022-05-24 09:00:00,997832.6222688075,10699.54955651891,uncertain,0,1000000.0,False,-0.0,-0.0,0.0,-2.228237923877659
2022-05-24 10:00:00,998124.2627586429,10696.163403934132,uncertain,0,1000000.0,False,-0.0,-0.0,0.0,-2.228237923877659
2022-05-24 11:00:00,997668.3409411873,10692.7771979,uncertain,0,1000000.0,False,-0.0,-0.0,0.0,-2.228237923877659
2022-05-24 12:00:00,997478.8954484073,10689.39099186587,uncertain,0,1000000.0,False,-0.0,-0.0,0.0,-2.228237923877659
2022-05-24 13:00:00,995105.3413538779,10686.00478583174,uncertain,0,1000000.0,False,-0.0,-0.0,0.0,-2.228237923877659
2022-05-24 14:00:00,995766.5957802949,10682.61863324696,uncertain,0,1000000.0,False,-0.0,-0.0,0.0,-2.228237923877659
2022-05-24 15:00:00,998021.5476089818,10679.232373763478,uncertain,0,1000000.0,False,-0.0,-0.0,0.0,-2.228237923877659
2022-05-24 16:00:00,997505.5414484732,10676.387760536161,uncertain,0,1000000.0,False,-0.0,-0.0,0.0,-1.9574147957955463
2022-05-24 17:00:00,997459.3341499355,10673.543147308845,uncertain,0,1000000.0,False,-0.0,-0.0,0.0,-1.9574147957955463
2022-05-24 18:00:00,996495.5638773541,10670.69858753088,uncertain,0,1000000.0,False,-0.0,-0.0,0.0,-1.9574147957955463
2022-05-24 19:00:00,997448.3453377277,10667.853974303564,uncertain,0,1000000.0,False,-0.0,-0.0,0.0,-1.9574147957955463
2022-05-24 20:00:00,998013.947625344,10665.009414525599,uncertain,0,1000000.0,False,-0.0,-0.0,0.0,-1.9574147957955463
2022-05-24 21:00:00,998777.8278531851,10662.164854747634,uncertain,0,1000000.0,False,-0.0,-0.0,0.0,-1.9574147957955463
2022-05-24 22:00:00,998716.365779151,10659.320241520318,uncertain,0,1000000.0,False,-0.0,-0.0,0.0,-1.9574147957955463
2022-05-24 23:00:00,998786.3035169628,10656.475681742353,uncertain,0,1000000.0,False,-0.0,-0.0,0.0,-1.9574147957955463
2022-05-25 00:00:00,998395.0937111442,10652.440985617091,uncertain,0,1000000.0,False,3674.1238029018705,6660.236436321539,0.0,-2.5524829694425937
2022-05-25 01:00:00,999315.5492773122,10648.40628949183,uncertain,0,1000000.0,False,3674.1238029018705,6660.236436321539,0.0,-2.5524829694425937
