timestamp,monthly_return
2022-06-30,-0.213017425306248
2022-07-31,-0.01056831141116965
2022-08-31,-0.06374548984018846
2022-09-30,-0.046676051746591396
2022-10-31,0.03668919478380617
2022-11-30,-0.05057221914907695
2022-12-31,-0.04326052265612046
2023-01-31,0.3075028391703294
2023-02-28,-0.0016789468604369029
2023-03-31,0.08384568535794701
2023-04-30,0.04120308585252741
2023-05-31,-0.019842387495876967
2023-06-30,0.030966715432356073
2023-07-31,-0.004049737827289568
2023-08-31,-0.04289401221963207
2023-09-30,0.010773552060495684
2023-10-31,0.08583266746064266
2023-11-30,0.04548679566162428
2023-12-31,0.07778434029523762
2024-01-31,-0.005148043052626505
2024-02-29,0.2783834942666603
2024-03-31,0.12198119801293661
2024-04-30,-0.06980675673794168
2024-05-31,0.10028585483438213
2024-06-30,-0.060658712727785224
2024-07-31,0.008481995928401265
2024-08-31,-0.018520308124599705
2024-09-30,0.04566602169236478
2024-10-31,0.02323917441182477
2024-11-30,0.1816973889337672
2024-12-31,-0.021738544879235544
2025-01-31,0.058218021013469734
2025-02-28,-0.09889651261050669
2025-03-31,-0.048089503233670006
2025-04-30,0.033134088759422475
2025-05-31,0.1328235535368263
2025-06-30,0.007073949112842426
2025-07-31,0.07300442352776204
2025-08-31,0.003680033043226727
2025-09-30,0.008866028128285741
2025-10-31,-0.030230853068302865
2025-11-30,-0.08782136171418009
2025-12-31,-0.011547774348032447
2026-01-31,-0.03411982677901837
2026-02-28,-0.07138823527438853
2026-03-31,0.02222487022988706
2026-04-30,0.051381284948203376
2026-05-31,0.0020212281705163093
